created_at,user/id,user/id_str,user/name,user/screen_name,user/location,user/description,user/url,user/protected,user/followers_count,user/friends_count,user/listed_count,user/created_at,user/favourites_count,user/utc_offset,user/time_zone,user/geo_enabled,user/verified,user/statuses_count,user/lang,user/contributors_enabled,user/is_translator,user/is_translation_enabled,user/profile_background_color,user/profile_background_image_url,user/profile_background_image_url_https,user/profile_background_tile,user/profile_image_url,user/profile_image_url_https,user/profile_banner_url,user/profile_link_color,user/profile_sidebar_border_color,user/profile_sidebar_fill_color,user/profile_text_color,user/profile_use_background_image,user/has_extended_profile,user/default_profile,user/default_profile_image,user/following,user/follow_request_sent,user/notifications,user/translator_type,label,user/entities/url/urls/0/url,user/entities/url/urls/0/expanded_url,user/entities/url/urls/0/display_url,user/entities/url/urls/0/indices/0,user/entities/url/urls/0/indices/1,user/entities/description/urls/0/url,user/entities/description/urls/0/expanded_url,user/entities/description/urls/0/display_url,user/entities/description/urls/0/indices/0,user/entities/description/urls/0/indices/1,user/entities/description/urls/1/url,user/entities/description/urls/1/expanded_url,user/entities/description/urls/1/display_url,user/entities/description/urls/1/indices/0,user/entities/description/urls/1/indices/1,user/entities/description/urls/2/url,user/entities/description/urls/2/expanded_url,user/entities/description/urls/2/display_url,user/entities/description/urls/2/indices/0,user/entities/description/urls/2/indices/1,user/entities/description/urls/3/url,user/entities/description/urls/3/expanded_url,user/entities/description/urls/3/display_url,user/entities/description/urls/3/indices/0,user/entities/description/urls/3/indices/1,user/entities/description/urls/4/url,user/entities/description/urls/4/expanded_url,user/entities/description/urls/4/display_url,user/entities/description/urls/4/indices/0,user/entities/description/urls/4/indices/1
Sun Jan 20 20:28:07 +0000 2019,1925530586,1925530586,carol,_carolinebarlow,,|Ethics and Public Policy UIOWA '20| she/her|”well behaved women rarely make history”|,,false,994,735,4,Wed Oct 02 03:38:14 +0000 2013,8719,,,true,false,14749,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1082424027061334017/-8xE18ee_normal.jpg,https://pbs.twimg.com/profile_images/1082424027061334017/-8xE18ee_normal.jpg,https://pbs.twimg.com/profile_banners/1925530586/1492914509,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 14 14:59:30 +0000 2019,2741137937,2741137937,B,Brijadexo_,,19,,false,1066,943,6,Tue Aug 12 20:31:09 +0000 2014,62364,,,false,false,38178,en,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1034309506929491968/z2MYtblm_normal.jpg,https://pbs.twimg.com/profile_images/1034309506929491968/z2MYtblm_normal.jpg,https://pbs.twimg.com/profile_banners/2741137937/1515901237,981CEB,000000,000000,000000,false,true,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 02:41:36 +0000 2019,1962402919,1962402919,ちょこ,Choc_mm,,年パス切れました,https://t.co/NgtxEOcKiO,false,1144,119,20,Tue Oct 15 10:26:06 +0000 2013,3972,,,true,false,35110,ja,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/875921156674535425/uSFKDlQP_normal.jpg,https://pbs.twimg.com/profile_images/875921156674535425/uSFKDlQP_normal.jpg,https://pbs.twimg.com/profile_banners/1962402919/1398216208,FAB81E,000000,000000,000000,false,false,false,false,false,false,false,none,human,https://t.co/NgtxEOcKiO,http://Instagram.com/choc_mic,Instagram.com/choc_mic,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun May 08 14:20:45 +0000 2016,611582397,611582397,Maganda lang Ako,BahayniQuotes,Wala kang PAKE!,(MAGANDA LANG ANG MAKAKARELATE)PROMOTION: DM US :),,false,74940,0,34,Mon Jun 18 08:14:33 +0000 2012,259,,,false,false,4888,en,false,false,false,41DBC1,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/723717512240615425/wD6wTyVh_normal.jpg,https://pbs.twimg.com/profile_images/723717512240615425/wD6wTyVh_normal.jpg,https://pbs.twimg.com/profile_banners/611582397/1462162754,9266CC,FFFFFF,F1F2E8,96B949,true,true,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 18:12:17 +0000 2019,1156489574,1156489574,Amir Mateen,AmirMateen2,Islamabad,"I like to think myself as a Reporter. Anchor at 92 News . Worked for The Nation, Dawn, The News & BBC as Washington Correspondent. Love my job",https://t.co/HJ8mkYQiR6,false,426359,854,402,Thu Feb 07 08:30:42 +0000 2013,4979,,,true,true,25667,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/3219570939/7889d671168dfb068c617c5221b8b7ff_normal.jpeg,https://pbs.twimg.com/profile_images/3219570939/7889d671168dfb068c617c5221b8b7ff_normal.jpeg,https://pbs.twimg.com/profile_banners/1156489574/1456418332,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,human,https://t.co/HJ8mkYQiR6,http://www.amirmateen.com/,amirmateen.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 22:46:28 +0000 2019,70726185,70726185,いづみ☆彡 // C:17-U31,izumi_tw,,プロフ画は北村ヂンさんの贋作にがおえ。favorite:大道芸/温泉/富士山/チョコレート/さくら/ビール/鉄道旅/いちご/あんまんまんちゃん/ポケモンGO/鳥取/オセロニア/文スト/ビリヤニ･･･etc//おまけ：放送大学今年1年休学中//SUKE3&SYU記録用インスタ、izumingspassoにてきまぐれ更新中,,false,1483,2425,33,Tue Sep 01 16:53:00 +0000 2009,70576,,,true,false,36450,ja,false,false,false,9AE4E8,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1042023362476748802/QAcNtHWK_normal.jpg,https://pbs.twimg.com/profile_images/1042023362476748802/QAcNtHWK_normal.jpg,https://pbs.twimg.com/profile_banners/70726185/1523934654,0000FF,87BC44,E0FF92,000000,true,true,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Dec 31 13:04:47 +0000 2018,459167208,459167208,ㅤm 🥝,bIacktatts,,do more of what makes you happy.,,false,79587,25,120,Mon Jan 09 10:48:31 +0000 2012,1620,,,false,false,147120,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1024072372406628353/NDXUU_Aa_normal.jpg,https://pbs.twimg.com/profile_images/1024072372406628353/NDXUU_Aa_normal.jpg,https://pbs.twimg.com/profile_banners/459167208/1502225220,ABB8C2,FFFFFF,DDEEF6,333333,true,true,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 20:33:20 +0000 2019,42102939,42102939,Gobierno de Chile,GobiernodeChile,Chile,Un país unido es un país mejor. En el gobierno de @sebastianpinera #ChileLoHacemosTodos,https://t.co/xl0pbv1C3j,false,1117395,318,4043,Sat May 23 21:40:06 +0000 2009,2074,,,false,true,35442,es,false,false,false,E6E6E6,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/983438521531813889/ABADPzhe_normal.jpg,https://pbs.twimg.com/profile_images/983438521531813889/ABADPzhe_normal.jpg,https://pbs.twimg.com/profile_banners/42102939/1526484591,006BB7,FFFFFF,FFFFFF,333333,true,false,false,false,false,false,false,none,human,https://t.co/xl0pbv1C3j,http://www.gob.cl,gob.cl,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 02:13:31 +0000 2019,14423603,14423603,Beats by Dre,beatsbydre,,Music the way Post Malone and Swae Lee intended.,https://t.co/ca9pQPT9t5,false,973056,1366,2480,Thu Apr 17 17:53:30 +0000 2008,5514,,,true,true,27058,en,false,false,false,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,false,http://pbs.twimg.com/profile_images/1071103296813723648/ol4euHsT_normal.jpg,https://pbs.twimg.com/profile_images/1071103296813723648/ol4euHsT_normal.jpg,https://pbs.twimg.com/profile_banners/14423603/1544206070,ABB8C2,000000,EFEFEF,333333,false,false,false,false,false,false,false,none,human,https://t.co/ca9pQPT9t5,https://beats.is/Holiday-2018,beats.is/Holiday-2018,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Jul 17 21:22:52 +0000 2016,456361810,456361810,Hertz Nazaire,NazHz,"Bridgeport, CT","artist / painter :: nazaire :: seeking patrons of the arts support to continue to my artistic development.
send a canvas to nazaire http://t.co/j8wRI7MCno",http://t.co/pFmjk0MvOy,false,51,192,6,Fri Jan 06 04:59:40 +0000 2012,116,,,false,false,281,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/744744819243782144/QWKZpGz9_normal.jpg,https://pbs.twimg.com/profile_images/744744819243782144/QWKZpGz9_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,human,http://t.co/pFmjk0MvOy,http://sendacanvas.com,sendacanvas.com,0,22,http://t.co/j8wRI7MCno,http://nazaire.info,nazaire.info,133,155,,,,,,,,,,,,,,,,,,,,
Mon Nov 05 16:17:15 +0000 2018,2972605423,2972605423,الامبراطورة منار,almanar1231,المملكة العربية السعودية جده,‎إذا غاب عنك من تحب فأعلم إما انه احب غيرك وإما انه لم يحبك من البداية,,false,141723,113,122,Sat Jan 10 16:55:04 +0000 2015,35,,,true,false,4739,ar,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/764527965661200384/NLvGDyqw_normal.jpg,https://pbs.twimg.com/profile_images/764527965661200384/NLvGDyqw_normal.jpg,https://pbs.twimg.com/profile_banners/2972605423/1471112644,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Jan 17 00:22:42 +0000 2019,249575732,249575732,Sindir Aja dah,asikSindir,Indonesia,Mau nyindir? Follow @asikSindir! Berisi kata-kata sindiran yang sangat pedas!,,false,93820,6,67,Wed Feb 09 10:10:25 +0000 2011,42,,,true,false,7119,en,false,false,false,ACDED6,http://abs.twimg.com/images/themes/theme18/bg.gif,https://abs.twimg.com/images/themes/theme18/bg.gif,false,http://pbs.twimg.com/profile_images/512075071553163265/RkrISBJH_normal.jpeg,https://pbs.twimg.com/profile_images/512075071553163265/RkrISBJH_normal.jpeg,https://pbs.twimg.com/profile_banners/249575732/1410923423,038543,EEEEEE,F6F6F6,333333,true,false,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 22:25:42 +0000 2019,304768145,304768145,Alegria,AlegriaCrespo,"Quito, Ecuador","Extraño el teléfono de disco, los cassettes, el columpio del árbol y mi niñez. Coordinadora Proyectos @feducate #Educadora #PhD #Comunicadora #Coach #Runner",https://t.co/wz4ila17I5,false,11828,556,98,Wed May 25 02:30:22 +0000 2011,54825,,,true,false,33660,es,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1087338800756461568/QfiLKHgy_normal.jpg,https://pbs.twimg.com/profile_images/1087338800756461568/QfiLKHgy_normal.jpg,https://pbs.twimg.com/profile_banners/304768145/1547778528,981CEB,000000,000000,000000,false,true,false,false,false,false,false,none,human,https://t.co/wz4ila17I5,http://educarconalegria.com/,educarconalegria.com,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 07 09:21:29 +0000 2019,103981160,103981160,Demotivateur,Demotivateur,Paris,"Demotivateur est le site média leader en France dans le secteur du divertissement. Facebook : https://t.co/jvYPNzH7YI
https://t.co/TWXddLuegO",http://t.co/KIFl34DQUr,false,106659,477,456,Mon Jan 11 21:57:11 +0000 2010,2962,,,false,false,12747,fr,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/832185280983597056/C_ZLFvp3_normal.jpg,https://pbs.twimg.com/profile_images/832185280983597056/C_ZLFvp3_normal.jpg,https://pbs.twimg.com/profile_banners/103981160/1494243568,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,human,http://t.co/KIFl34DQUr,http://www.demotivateur.fr,demotivateur.fr,0,22,https://t.co/jvYPNzH7YI,https://www.facebook.com/demotivateur,facebook.com/demotivateur,94,117,https://t.co/TWXddLuegO,https://www.facebook.com/demotivateurFood,facebook.com/demotivateurFo…,118,141,,,,,,,,,,,,,,,
Mon Sep 03 22:25:50 +0000 2018,724659744,724659744,Javi ⏳,Beautifuldaniu,,"No puedes detener el viento, pero puedes volar en el...",,false,972,224,3,Sun Jul 29 21:23:09 +0000 2012,271,,,true,false,25489,es,false,false,false,294740,http://abs.twimg.com/images/themes/theme10/bg.gif,https://abs.twimg.com/images/themes/theme10/bg.gif,false,http://pbs.twimg.com/profile_images/996950093369503745/uARn6kj0_normal.jpg,https://pbs.twimg.com/profile_images/996950093369503745/uARn6kj0_normal.jpg,https://pbs.twimg.com/profile_banners/724659744/1476067804,2ED1D1,FFFFFF,7AC3EE,3D1957,true,false,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Jul 20 11:04:25 +0000 2017,2589923834,2589923834,️,ApegoDoCris,"Sorocaba, Brasil",''Eles voaram daquele carro direto para os braços do pai e do meu coração eles não vão sair nunca mais.'' ❤ #amortenaomataoamor 🙏,,false,910,507,1,Thu Jun 26 16:59:59 +0000 2014,267,,,true,false,9467,pt,false,false,false,DD2E44,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/789285109040050176/-dF1fHey_normal.jpg,https://pbs.twimg.com/profile_images/789285109040050176/-dF1fHey_normal.jpg,https://pbs.twimg.com/profile_banners/2589923834/1469326161,DD2E44,FFFFFF,DDEEF6,333333,true,false,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Jan 20 13:54:27 +0000 2019,298139450,298139450,فهد العتيبي 🇸🇦,FhadOtaibi,any where with EPL,,https://t.co/sE05BrmCWR,false,2863017,379,1818,Fri May 13 19:46:36 +0000 2011,239,,,true,true,7707,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/873586013276385281/qOfjPUWM_normal.jpg,https://pbs.twimg.com/profile_images/873586013276385281/qOfjPUWM_normal.jpg,https://pbs.twimg.com/profile_banners/298139450/1506331654,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,human,https://t.co/sE05BrmCWR,https://instagram.com/fahed_ota?r=nametag,instagram.com/fahed_ota?r=na…,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Jan 18 12:53:27 +0000 2019,137116526,137116526,مناسباتكم,Dinar_Owns,بينكم,لجميع مناسباتكم العامه والخاصه,,false,83355,75,68,Sun Apr 25 21:16:02 +0000 2010,3807,,,true,false,201000,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1081262175107366913/wCZzfdty_normal.jpg,https://pbs.twimg.com/profile_images/1081262175107366913/wCZzfdty_normal.jpg,https://pbs.twimg.com/profile_banners/137116526/1546627941,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 04:38:20 +0000 2019,239938617,239938617,Arnel Pineda,arnelpineda,Manila and San Francisco,@JourneyOfficial lead singer-songwriter-family man-cook-farmer believer of human spirit & kindness IG: arnelpineda2007 @APFInc Founder https://t.co/luM7nOq5Zk,https://t.co/4ioznkCAT6,false,1832179,408,301,Tue Jan 18 19:53:13 +0000 2011,11262,,,true,true,10530,en,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/676011489191301121/Cw6In7Xc_normal.jpg,https://pbs.twimg.com/profile_images/676011489191301121/Cw6In7Xc_normal.jpg,https://pbs.twimg.com/profile_banners/239938617/1449958614,0084B4,000000,313542,B5B1B5,true,true,false,false,false,false,false,none,human,https://t.co/4ioznkCAT6,http://arnelpinedarocks.com,arnelpinedarocks.com,0,23,https://t.co/luM7nOq5Zk,http://arnelpineda.com/donate,arnelpineda.com/donate,135,158,,,,,,,,,,,,,,,,,,,,
Thu Aug 24 21:40:47 +0000 2017,2383682650,2383682650,Lorenzo Jared Paggi,JaredPaggi,Roma ,"Actor in training, maybe a singer, and i don't know what....",https://t.co/Sj7EAVUHRh,false,110891,185,29,Tue Mar 04 20:59:24 +0000 2014,1494,,,false,false,1807,it,false,false,false,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/801404952245575680/uK1P0lji_normal.jpg,https://pbs.twimg.com/profile_images/801404952245575680/uK1P0lji_normal.jpg,https://pbs.twimg.com/profile_banners/2383682650/1468192121,0089CC,000000,000000,000000,false,true,false,false,false,false,false,none,human,https://t.co/Sj7EAVUHRh,https://youtu.be/wqaQutJksfM,youtu.be/wqaQutJksfM,0,23,,,,,,,,,,,,,,,,,,,,,,,,,
Sun Jan 20 23:14:18 +0000 2019,214705156,214705156,ℬ𝒶𝒷𝒾,AsconaBabi,"Santa Fé, Argentina","💚 🅳🅸🅴 🆃🆁🆈🅸🅽🅶




































💙💛",,false,1348,420,1,Fri Nov 12 01:21:06 +0000 2010,12121,,,true,false,12324,es,false,false,false,753D3D,http://abs.twimg.com/images/themes/theme8/bg.gif,https://abs.twimg.com/images/themes/theme8/bg.gif,true,http://pbs.twimg.com/profile_images/1086295759866249216/sll2IqEz_normal.jpg,https://pbs.twimg.com/profile_images/1086295759866249216/sll2IqEz_normal.jpg,https://pbs.twimg.com/profile_banners/214705156/1544930925,89C9FA,000000,EADEAA,333333,true,true,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 20:17:04 +0000 2019,2961704150,2961704150,mom. 💛,ashleyrosefvr,mind yours.,"darling, this is chamomile tea. Cole Alexander 💙",,false,746,1003,5,Wed Jan 07 00:30:46 +0000 2015,30614,,,false,false,56906,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1083009226778308608/L2R45LrG_normal.jpg,https://pbs.twimg.com/profile_images/1083009226778308608/L2R45LrG_normal.jpg,https://pbs.twimg.com/profile_banners/2961704150/1547413110,9266CC,C0DEED,DDEEF6,333333,true,true,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 17:42:34 +0000 2019,2957817826,2957817826,lunden,Bridges_Lunden,"Chicago, IL",| I-XXX-MMXVI | writer. chi. | ig: bridges_lunden #Morehouse,,false,1674,1276,6,Sat Jan 03 02:51:55 +0000 2015,10420,,,true,false,20768,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1083726606353473539/woatpAlM_normal.jpg,https://pbs.twimg.com/profile_images/1083726606353473539/woatpAlM_normal.jpg,https://pbs.twimg.com/profile_banners/2957817826/1497144304,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Jan 18 22:06:57 +0000 2019,254115362,254115362,Faryd Mondragon,FarydMondragon,"Cali, Colombia",,,false,1050078,125,1194,Fri Feb 18 16:43:38 +0000 2011,3,,,false,true,3721,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,true,http://pbs.twimg.com/profile_images/1086389705221070855/kzMxhmPM_normal.jpg,https://pbs.twimg.com/profile_images/1086389705221070855/kzMxhmPM_normal.jpg,,0084B4,C0DEED,DDEEF6,333333,true,false,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sat Jan 19 20:35:02 +0000 2019,14941525,14941525,Anime Expo,AnimeExpo,"Los Angeles, CA","Bringing fans & industry members together for an annual celebration of Japanese pop culture. Join us for #AX2019 July 4-7 (plus, Pre-Show Night July 3) #AXHelp",http://www.anime-expo.org,false,182499,1365,1260,Thu May 29 06:03:38 +0000 2008,11563,,,false,true,16274,en,false,false,false,F1F1ED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/849673689377275904/tnUU93Rp_normal.jpg,https://pbs.twimg.com/profile_images/849673689377275904/tnUU93Rp_normal.jpg,https://pbs.twimg.com/profile_banners/14941525/1527818697,4D98E2,800000,DCDCDC,000000,true,false,false,false,false,false,false,none,human,http://www.anime-expo.org,,,0,25,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 13:05:44 +0000 2019,113317910,113317910,Genevieve Nnaji MFR,GenevieveNnaji1,Right here and now ,Artist,,false,1553389,1671,2553,Thu Feb 11 11:11:19 +0000 2010,608,,,true,true,7803,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1036645793892065280/xKECaNMx_normal.jpg,https://pbs.twimg.com/profile_images/1036645793892065280/xKECaNMx_normal.jpg,https://pbs.twimg.com/profile_banners/113317910/1535990593,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fri Jan 11 15:33:35 +0000 2019,2361460850,2361460850,Marii Santana 💤,BiieberMariii,"Salvador, Bahia",I am Belieber ♡  Libriana♎ Namorando💍,,false,923,2109,0,Tue Feb 25 18:05:52 +0000 2014,1239,,,true,false,2888,pt,false,false,false,04010D,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,http://pbs.twimg.com/profile_images/1022710727935762432/-ZsHOIY2_normal.jpg,https://pbs.twimg.com/profile_images/1022710727935762432/-ZsHOIY2_normal.jpg,https://pbs.twimg.com/profile_banners/2361460850/1515020443,48065E,000000,DDEEF6,333333,true,true,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thu Jan 17 05:31:14 +0000 2019,465085290,465085290,ASLAN RUHU,ASLAN_RUHU,,"M.K.ATATÜRK | ASY-Baba Gündüz-Metin OKTAY-Metin KURT-HAGI-Hakan -Bülent-TAFFAREL | Tarihine ve onu yazanlara Sahip çıktığın, Saygı duyduğun kadar BÜYÜKSÜN",,false,84953,28,72,Sun Jan 15 23:20:57 +0000 2012,4494,,,false,false,19866,tr,false,false,false,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,true,http://pbs.twimg.com/profile_images/1062026435865559041/MHIhvq6x_normal.jpg,https://pbs.twimg.com/profile_images/1062026435865559041/MHIhvq6x_normal.jpg,https://pbs.twimg.com/profile_banners/465085290/1495171189,009999,FFFFFF,EFEFEF,333333,true,false,false,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 23:10:07 +0000 2019,2922179132,2922179132,louis rodriguez,2freshlouis_,,@marism_cruz 💗🤤,,false,908,733,2,Mon Dec 08 00:56:26 +0000 2014,8690,,,true,false,12071,en,false,false,false,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1060443372505186305/yJJtaMe__normal.jpg,https://pbs.twimg.com/profile_images/1060443372505186305/yJJtaMe__normal.jpg,https://pbs.twimg.com/profile_banners/2922179132/1548099154,1DA1F2,C0DEED,DDEEF6,333333,true,true,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 20:17:15 +0000 2019,22956220,22956220,Tammy Bruce,HeyTammyBruce,New York/Los Angeles,"President @IWV, NYT Best Selling Author, @FoxNews/ @FoxBusiness Contributor. @WashTimes Columnist. Italian. Scottish. Bookish. https://t.co/kyrcLxzmmX",https://t.co/idzuhiv6g4,false,229508,1170,3451,Thu Mar 05 18:32:14 +0000 2009,18481,,,false,true,108523,en,false,false,false,870100,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/895771385343168512/RVJtkdPl_normal.jpg,https://pbs.twimg.com/profile_images/895771385343168512/RVJtkdPl_normal.jpg,https://pbs.twimg.com/profile_banners/22956220/1446101571,870100,000000,F09393,333333,true,false,false,false,false,false,false,none,human,https://t.co/idzuhiv6g4,http://tammybruce.com/subscribe,tammybruce.com/subscribe,0,23,https://t.co/kyrcLxzmmX,http://tammybruce.com,tammybruce.com,127,150,,,,,,,,,,,,,,,,,,,,
Fri Sep 29 16:01:07 +0000 2017,913792196779708400,913792196779708416,.,HAPPYKIDNARRY,,I'm nice,,false,3,0,1,Fri Sep 29 15:46:51 +0000 2017,0,,,false,false,1,en,false,false,false,F5F8FA,,,false,http://pbs.twimg.com/profile_images/913793752887566337/hjl1nATF_normal.jpg,https://pbs.twimg.com/profile_images/913793752887566337/hjl1nATF_normal.jpg,https://pbs.twimg.com/profile_banners/913792196779708416/1506700381,1DA1F2,C0DEED,DDEEF6,333333,true,false,true,false,false,false,false,none,human,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mon Jan 21 18:57:12 +0000 2019,28076891,28076891,D66,D66,Nederland,D66 is de partij die werkt aan de toekomst. Voor het allerbeste onderwijs. Voor een schoon klimaat. Voor een sterk Europa. Doe je mee? 👉 https://t.co/Z5SeGDK0ho,https://t.co/BGn2vWPWTU,false,207510,6733,1368,Wed Apr 01 09:13:47 +0000 2009,2700,,,true,true,15517,nl,false,false,false,FFFFFF,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,false,http://pbs.twimg.com/profile_images/1086556845886578688/ll1560RL_normal.jpg,https://pbs.twimg.com/profile_images/1086556845886578688/ll1560RL_normal.jpg,https://pbs.twimg.com/profile_banners/28076891/1547892302,00AF3F,FFFFFF,E0DCD6,020005,false,true,false,false,false,false,false,none,human,https://t.co/BGn2vWPWTU,http://www.D66.nl,D66.nl,0,23,https://t.co/Z5SeGDK0ho,https://wordlid.d66.nl,wordlid.d66.nl,137,160,,,,,,,,,,,,,,,,,,,,
